date,gross_return,cost,net_return,turnover
2024-01-31,0.0014482793045658693,0.00078,0.0006682793045658693,0.3
2024-02-29,-0.011871579724023033,0.0007799999999999998,-0.012651579724023032,0.29999999999999993
2024-03-29,0.03136048051885711,0.0007800000000000001,0.030580480518857114,0.30000000000000004
2024-04-30,-0.03302200190236213,0.00078,-0.033802001902362135,0.3
2024-05-31,-0.0183817188158668,0.0007800000000000001,-0.0191617188158668,0.30000000000000004
2024-06-28,-0.012724597214505163,0.0007800000000000001,-0.013504597214505162,0.30000000000000004
2024-07-31,0.0022028415552503774,0.0007800000000000001,0.0014228415552503774,0.30000000000000004
2024-08-30,0.008262443336869086,0.0007799999999999997,0.0074824433368690865,0.2999999999999999
2024-09-30,0.0086220754140842,0.0007799999999999998,0.007842075414084201,0.29999999999999993
2024-10-31,0.0028715995959334786,0.00078,0.0020915995959334788,0.3
2024-11-29,-0.02179410398264981,0.0007799999999999998,-0.02257410398264981,0.29999999999999993
2024-12-31,0.04240748213026181,0.00078,0.04162748213026181,0.3
2025-01-31,-0.0025253519741061953,0.0007799999999999998,-0.0033053519741061952,0.29999999999999993
2025-02-28,0.007907962548516183,0.0007799999999999998,0.007127962548516184,0.29999999999999993
2025-03-31,-0.06508823453993404,0.0007799999999999998,-0.06586823453993404,0.29999999999999993
2025-04-30,0.005451278805425722,0.0007799999999999998,0.004671278805425723,0.29999999999999993
2025-05-30,-0.01197827962991906,0.0007799999999999997,-0.012758279629919059,0.2999999999999999
2025-06-30,-0.042091528269391845,0.0007799999999999998,-0.04287152826939185,0.29999999999999993
2025-07-31,-0.08594469204868736,0.0007800000000000001,-0.08672469204868737,0.30000000000000004
2025-08-29,0.038269719063441704,0.00078,0.0374897190634417,0.3
2025-09-30,0.030748675305759664,0.0007799999999999997,0.029968675305759664,0.2999999999999999
2025-10-31,-0.0158247991496133,0.0007799999999999998,-0.0166047991496133,0.29999999999999993
2025-11-28,0.041878238096647195,0.0007799999999999998,0.04109823809664719,0.29999999999999993
