date,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,1.0673776869968887,1.0011120759256988,0.14200198519854984,0.38875368260466076,0.2874950975935427,0.0,0.7735366999723875
2021-05-06,1.1663456545235606,0.9062747474336492,0.09599032828640199,0.29225111209119303,0.21978720233156412,0.0,0.9140875162383111
2021-05-07,1.0742011255587511,0.5957296279033495,-0.09848623664862817,0.05528876413351269,0.0003035827269474015,0.0,0.5513321861996321
2021-05-10,0.7807650404692522,0.41640359895010093,-0.11204057909149659,-0.009685084243476916,-0.08760044756648946,0.0,0.26067549484493024
2021-05-11,0.8946517092308738,0.3414089513497118,-0.14446656672691527,0.0023746524509822833,-0.07977718002658024,0.0,0.334368438999299
2021-05-12,0.8165735401944821,0.3894990426812737,-0.04875365188724779,0.24559014293461773,0.05222559702426415,0.0,0.307699966028326
2021-05-13,0.8278366875567678,0.3059227115611668,0.11719290699475018,0.27321762593126375,0.15219659150605633,0.0,0.5134259836320719
2021-05-14,1.0228380505892312,0.03484543439446921,0.10911585089267527,0.1757654441383337,0.09447947339936837,0.0,0.7376452586211545
2021-05-17,0.8272396952994829,0.1099336794171188,0.08654374040310246,0.07082151020044365,0.047321554421803316,0.0,0.48642969618390686
2021-05-18,0.8190214801304815,-0.04378520978384928,-0.014079140825386445,-0.0036193290726936073,-0.05393515532688761,0.0,0.4662427209424919
2021-05-19,0.6081220411798606,-0.06379640313945868,0.018095312089323017,0.0014314317615993725,0.08863047777254102,0.0,0.3621492340020001
2021-05-20,0.4957244573288639,-0.033336289711055955,0.012713386459917823,0.1019105841112074,0.0756355451473151,0.0,0.1416297045386227
2021-05-21,0.522619578519455,0.1195810129896669,-0.03338401368526191,0.14009758904808106,0.09473971384370608,0.0,-0.0467086628476039
2021-05-24,0.5835277892290979,0.14618326738807852,0.032026224277637,0.105437301319128,0.119100713073038,0.0,0.07845774821409902
2021-05-25,0.7841946577000425,0.35612662272343637,0.2952053503261991,0.5036523684389689,0.43988552659554087,0.0,0.3025189975398437
2021-05-26,0.6292804547676678,0.2531625100177076,0.34923934494441244,0.4178081386078889,0.4222950287387566,0.0,-0.07764163749147199
2021-05-27,0.7389724062105847,0.635554060252172,0.5068896557612945,0.6393595943218704,0.6266940751491968,0.0,0.0915030976896902
2021-05-28,0.5191525001380147,0.5101102407922317,0.38127128396183096,0.6204079544186477,0.49752947404905756,0.0,-0.1413431240649886
2021-05-31,0.5437241717613848,0.571973296278731,0.3726044873502882,0.7266004600921783,0.5087663367430748,0.0,-0.2539125477085486
2021-06-01,0.29129539523018455,0.7545528073663289,0.35229051269032374,0.5862554208791226,0.500160937017135,0.0,-0.6131092444849165
2021-06-02,0.31901300985043424,0.8092617423358175,0.3596460605223023,0.6579718809965608,0.5371653702297896,0.0,-0.7480335220709363
2021-06-03,0.3706188753994365,0.7958483027292227,0.2601630353093699,0.6129613607282884,0.4458223999194979,0.0,-0.9278078469971067
2021-06-04,0.40150414424305386,1.2367472296472883,0.3988327815420151,0.8495396468792709,0.6629049221352545,0.0,-0.9590631702170673
2021-06-07,0.609464636601283,1.2230395076770502,0.44589676148001967,0.866268286729817,0.6777266066666445,0.0,-0.7433187092895585
2021-06-08,0.4266724279529787,1.2012929807040382,0.4751033628102813,0.7161541215520989,0.6856953760413523,0.0,-0.8082142163748399
2021-06-09,0.5260440183370227,0.9832898392129842,0.3717513342484451,0.5314831405582517,0.5485030385956922,0.0,-0.7397066326383973
2021-06-10,0.6883472186767404,0.9071744058053581,0.377820074200455,0.4479918445988355,0.5334554046585426,0.0,-0.40939116165281936
2021-06-11,0.693962653046095,0.8803757461842266,0.5335002377984205,0.6916793915327852,0.6868677356271091,0.0,-0.15957825279363846
2021-06-15,0.4770358900586396,0.8240260430255714,0.3931828105322333,0.6621745658280208,0.5119156902846442,0.0,-0.556851832600136
2021-06-16,0.3487067794752626,0.8497572339904574,0.27505426342208456,0.5236665475546699,0.45155531394546505,0.0,-0.46419467971556166
2021-06-17,0.5270546827827504,0.9813570852745486,0.21433688082205601,0.6218660353472533,0.3571673795271273,0.0,-0.06838129602118226
2021-06-18,0.5243396161044587,0.9802856475084315,0.32661937238663574,0.6951161857733477,0.41047955149372556,0.0,-0.03222248525182008
2021-06-21,0.5356001422110117,0.8424239091941408,0.24988920213991747,0.5978657652589612,0.38518314907481416,0.0,0.14073853897029415
2021-06-22,0.5239938664413922,1.0117236713957192,0.4803121064745486,0.7712165833338767,0.639300114797672,0.0,0.15274882252289498
2021-06-23,0.8946075808802993,1.0075624300738233,0.4316272846398382,0.9974362000917665,0.6916655175954153,0.0,0.5083979730789215
2021-06-24,0.9423619739996972,0.9238096144739473,0.3104068498938614,0.7939727776306242,0.5353091449298578,0.0,0.751635505293662
2021-06-25,0.8687764612506944,0.8379627244804025,0.25898018949293344,0.8543494957910579,0.5255136934943578,0.0,0.7043607310322518
2021-06-28,0.6937550458343191,0.9284840019867996,0.3917506560100262,0.7101503334508295,0.5797970692350487,0.0,0.6316932600617026
2021-06-29,0.7511902677605667,0.8751772962544143,0.26474739566773414,0.7558260193197077,0.496167753649239,0.0,0.7468511859838635
2021-06-30,0.7390996787779585,0.894334797955517,0.28279617871224655,0.7048349670172327,0.512271413903794,0.0,0.6858851008558116
2021-07-01,0.6025124399984713,0.8816239390183045,0.14561104122614651,0.5833614774973032,0.2985555962782283,0.0,0.6597792555041953
2021-07-02,0.48990406444756807,0.7847363296302143,-0.004304287639891408,0.47816694826809447,0.16911774433642596,0.0,0.6241754916830738
2021-07-05,0.42838227926708766,0.7989122769142754,0.01368039575145115,0.3716019517747525,0.13582267421185595,0.0,0.5938859493718749
2021-07-06,0.5837729636284054,0.7193982060794115,-0.05798998811845063,0.36754927856157416,0.04389109126526547,0.0,0.8527197442415906
2021-07-07,0.5431366555802651,0.7073763015516847,0.07419270895797381,0.3440331631896686,0.08546907395794323,0.0,0.705333305222575
2021-07-08,0.4711729880334552,0.7686268310277586,0.1645562727251222,0.5168639124222421,0.2787930429036928,0.0,0.5811980963743062
2021-07-09,0.7387646115905606,0.7791508845280468,0.10626523198307859,0.5821605071792306,0.24705315670710248,0.0,0.7807955487758318
2021-07-12,0.45920570158966567,0.8801478572051442,0.17185413441928826,0.46610128968370856,0.32042378739768707,0.0,0.5152585662094337
2021-07-13,0.6334355567342129,0.8108287655197162,0.013941258641991153,0.4226966838171538,0.23703140276097623,0.0,0.9426014829929363
2021-07-14,0.5443630464045178,0.8351569408699783,0.0947784891399621,0.19855052846511495,0.2325276573370168,0.0,0.7877784178270884
2021-07-15,0.5436047889627036,0.774563163958249,0.19690160096245113,0.24841529991609246,0.3242416175798303,0.0,0.6564638638563298
2021-07-16,0.39700340569487347,0.6729779142246732,0.06675780200985373,0.013982820528243262,0.15757950057356238,0.0,0.5904570819062139
2021-07-19,0.41104255023916403,0.6664944273360479,0.12133135973301155,0.04277050604515713,0.17647663601953306,0.0,0.5481181182551419
2021-07-20,0.3333729703221748,0.7049212358834014,0.13831513659811545,-0.039342758084157436,0.161890475186406,0.0,0.42959276941450514
2021-07-21,0.46966172232542586,0.6472597320383296,0.09973402505222627,-0.033700400875278494,0.12573320266838928,0.0,0.6878037388553949
2021-07-22,0.5461215163470694,0.4592307420931238,0.1829721574135832,0.21161630490684724,0.2739804326091415,0.0,0.5897819903152863
2021-07-23,0.5079210672331167,0.3047794191429445,0.2111216101519482,0.2204863263070434,0.2876838508954174,0.0,0.5537916408348187
2021-07-26,0.39838480001866716,0.25965200788107834,0.0629665432585082,0.21053282492860212,0.038973501079806155,0.0,0.43240869059953074
2021-07-27,0.2896713698040495,0.10732631140590322,-0.1917948258226893,-0.03963595739049641,-0.14936402075012556,0.0,0.44673305823518983
2021-07-28,0.46843550347525215,-0.012341639261585921,-0.44680998778777575,0.32164277012105497,-0.3194594777677601,0.0,0.5129079937704689
2021-07-29,0.6287825351093501,-0.3117978078780417,-0.38868384949428547,0.2819638153808029,-0.2922036320686804,0.0,0.6406076682470543
2021-07-30,0.6261243773258153,-0.44530047108080695,-0.2557269875903516,0.33283280009755667,-0.1677125153569008,0.0,0.5774270048567425
2021-08-02,0.5554635864176725,-0.457263358109256,-0.3118328126084342,0.4855511790281174,-0.056388289994390633,0.0,0.6400895045044988
2021-08-03,0.35009803074638435,-0.3522399623976974,-0.25104503694699976,0.36392362076169854,-0.048826418104447544,0.0,0.37798120649859346
2021-08-04,0.4466279731269855,-0.4515362004132967,-0.3782549340346882,0.346169985756116,-0.1279134725567386,0.0,0.5962871363416964
2021-08-05,0.5930192450719136,-0.5432631547926972,-0.42180029918778045,0.3251875119607776,-0.15069176495399672,0.0,0.6133386442883111
2021-08-06,0.41376322861856546,-0.36942585237037057,-0.3499757055849893,0.3787980421035852,-0.0725488707452635,0.0,0.40724391235071694
2021-08-09,0.2949629122270043,-0.3108558033413916,-0.2735481650039969,0.3921116709741357,-0.05701005075975485,0.0,0.21864371362696844
2021-08-10,0.549716663652478,-0.4155239176233363,-0.4927379241317442,0.38485445434807675,-0.23741747422838488,0.0,0.49806556965291204
2021-08-11,0.4991716658868299,-0.40928696971475326,-0.4104540473796961,0.6716762352393953,-0.14763531599769913,0.0,0.4257925341180439
2021-08-12,0.5368837292986229,-0.4059781339767775,-0.4723795271183734,0.5333529155823873,-0.18957516017367004,0.0,0.5074856034758418
2021-08-13,0.3305816016855494,-0.3777201120300807,-0.39935773622331694,0.6081347119177916,-0.14765243827993474,0.0,0.2003361913544806
2021-08-16,0.2648701051559404,-0.38072335231000565,-0.32822506896260484,0.5730471893343161,-0.07279179548482655,0.0,0.019221549201580437
2021-08-17,0.04231360937042269,-0.5239938372248403,-0.18764762223703924,0.5672377310754827,0.08787476648238512,0.0,-0.26551545516829034
2021-08-18,-0.06017850975820538,-0.5198574506575158,-0.20879372711103716,0.5219228539997983,0.08735170214624963,0.0,-0.3256052846994093
2021-08-19,-0.20758402212241828,-0.3646970683105196,-0.1609755429738946,0.4214943582753371,0.11093744973724186,0.0,-0.45691415069258123
2021-08-20,-0.5477679910086177,-0.1980245149064735,-0.14750511707171576,0.2499049141968397,0.0978278602114836,0.0,-0.7535816964530797
2021-08-23,-0.4862480154517271,-0.1637197863626763,-0.054892279774198305,0.16173977199030393,0.16132301543669658,0.0,-0.6743234808081353
2021-08-24,-0.24312215348158783,-0.2488625496906125,0.00872090988855831,0.426344321754468,0.21212561928960608,0.0,-0.5199622870251748
2021-08-25,-0.44181656265421304,0.09283257802321007,0.3365248937887211,0.44977274756329155,0.5776246801076395,0.0,-0.6388477461163775
2021-08-26,-0.44665925185454786,0.34900924537055833,0.40599120718516024,0.3625056231715841,0.5425279295406978,0.0,-0.5742153501041416
2021-08-27,-0.30669292180967,0.2486624466835587,0.3526097681833771,0.5197738845152593,0.536409265373819,0.0,-0.35072024666694945
2021-08-30,0.07055813215172307,0.21712882241118714,0.29461899141746534,0.6857680638454497,0.4947668900842371,0.0,0.02508340224911454
2021-08-31,-0.27019662675461054,0.20822323358316075,0.5103420386639991,0.6133290824147135,0.770003562787662,0.0,-0.3809799776382734
2021-09-01,-0.1266889716400337,0.1826749942518917,0.5483810443584388,0.6555431919317908,0.8095132720916903,0.0,-0.2789097097915266
2021-09-02,-0.1429931510500122,0.035380159938896844,0.4455961725036546,0.5653687134113643,0.6562500240949665,0.0,-0.22066378772584783
2021-09-03,0.09750000426144513,-0.1494136594412,0.32769339422153915,0.5841940062971425,0.5330964120027154,0.0,0.0633849049186943
2021-09-06,0.4592232258899225,-0.196440811072853,0.33785651419779267,0.6405606676046688,0.5462798909417688,0.0,0.3530267116251076
2021-09-07,0.3190017511769924,0.028751942094997714,0.5341457294718855,0.5751656104671758,0.6088290538353562,0.0,0.11259076683589603
2021-09-08,0.6418741683153127,-0.16264681497648065,0.5614313693030565,0.48968459979895457,0.6034141375186576,0.0,0.31802249912033076
2021-09-09,0.45486503534659056,-0.018609762159796248,0.6221780375788799,0.57080876201207,0.6654873525288889,0.0,0.24193958621036105
2021-09-10,0.5481313145098412,-0.018295778247272965,0.5364909933924671,0.5671479915539619,0.5988713187771983,0.0,0.37867335346051356
2021-09-13,0.5914999872835052,-0.04706763069972597,0.4225789173993934,0.5019676569470738,0.5026121816680879,0.0,0.5170264957361065
2021-09-14,0.5369362316730792,-0.1177237369153093,0.42334180073299715,0.5248560201615284,0.4923168360449092,0.0,0.4456258361656627
2021-09-15,0.5927792328920658,-0.2754002632410465,0.42873500936085557,0.3164905275533484,0.4101422131060555,0.0,0.28298280223586103
2021-09-16,0.12952885328977065,-0.18459260881728856,0.29834378693602903,0.10507917540685198,0.29251881298948257,0.0,-0.009493143659460898
2021-09-17,0.3012942906276227,-0.4754070326215937,0.3549175837938012,0.04019411244407914,0.2742540639954102,0.0,0.007185468912455695
2021-09-22,0.3045858250203753,-0.3153427786125031,0.3993531237445451,0.10578329184582223,0.363524191679955,0.0,-0.08847351061329818
2021-09-23,0.32373030110023765,-0.28569768009646357,0.4008140879152544,0.17230934840118528,0.36496969004956825,0.0,-0.04317946994115683
2021-09-24,-0.02787944970383971,-0.34750856329938506,0.26969098372609823,-0.19115620955060497,0.3407330765489379,0.0,-0.5059012389114975
2021-09-27,-0.1784689462387861,-0.10522634831074765,0.35202992703196107,-0.055881550238162526,0.5620513545044498,0.0,-0.7322937696068197
2021-09-28,-0.05660414600189227,0.026722264648638305,0.2751152466706342,-0.05939586031055531,0.6093073136015404,0.0,-0.626858718125345
2021-09-29,-0.45008898261395186,-0.019149055054395514,0.10186779531029308,-0.11650552276914221,0.48234037862811047,0.0,-0.7808971386124206
2021-09-30,-0.2854536869987732,-0.1876431013756072,-0.024877814694000064,-0.106481293813968,0.43216973329297576,0.0,-0.6619015988448159
2021-10-08,-0.7473392928780358,-0.09198126491551045,0.20371680876248482,-0.29385745712060424,0.4835917916053408,0.0,-1.077251980710856
2021-10-11,-0.37375216179426196,-0.16336750811597744,0.10951170849666383,-0.3072362295135814,0.4977768605019435,0.0,-0.8352851319384406
2021-10-12,-0.29061722418418034,-0.44591320702932946,0.18771094783295217,-0.5036996131546565,0.39174385387922456,0.0,-0.9146709421239587
2021-10-13,-0.5112139913825313,-0.31899689510873525,0.16590964031063954,-0.397300947356038,0.48409960747751474,0.0,-0.9111531031120114
2021-10-14,-0.5387167100083022,-0.3797444717184659,0.3044243863887405,-0.5199811180201871,0.5091733961330602,0.0,-1.0801581869838295
2021-10-15,-0.7181924116844769,-0.33635879260001145,0.3378151934268594,-0.42417442932340255,0.6139742196144932,0.0,-1.1273593804176507
2021-10-18,-0.4992915263957931,-0.5384133904046549,0.41072324586473224,-0.43171133562239683,0.5867283599433475,0.0,-1.1754482342017964
2021-10-19,-0.6287448264327059,-0.3050026173273945,0.42296572200804794,-0.3591780794088259,0.62787243403659,0.0,-1.265539822631928
2021-10-20,-0.5135876410287306,-0.40048745649674733,0.41516455998257296,-0.3716387982155852,0.6233054931216477,0.0,-1.1598449837984137
2021-10-21,-0.5475012264384658,-0.4267315485791032,0.40161624490544107,-0.4445888792043229,0.6402472915248352,0.0,-1.1710719663488964
2021-10-22,-0.6054005176878022,-0.44964957167002534,0.12503449330184518,-0.37261668286659705,0.5114368700011995,0.0,-0.9131206043634613
2021-10-25,-0.4860572709101204,-0.44033121067905734,0.15363924198232612,-0.39305442144220337,0.47194485092993577,0.0,-0.8170479774869109
2021-10-26,-0.6357161524283766,-0.286158199868234,0.23847403623017052,-0.43350962662894776,0.5441202418232747,0.0,-0.8952715457263583
2021-10-27,-0.523423055531209,-0.2006166188089818,0.2423099270291726,-0.5751483184776948,0.537591443251626,0.0,-0.8373320185921659
2021-10-28,-0.2194802799660489,-0.05564567853039132,0.30032928839624695,-0.5577727625820385,0.5729640362652251,0.0,-0.7079710280913205
2021-10-29,0.03525826593420629,0.19764191576264323,0.15898017471991255,-0.1851445226333689,0.4938558167743385,0.0,-0.15510985762532314
2021-11-01,-0.1844121595178226,0.13692262505109273,0.12601796568842874,-0.24462637176628807,0.4297809263153533,0.0,-0.3210141520826952
2021-11-02,-0.19597071672977082,0.1689822402791772,-0.047952422677113686,-0.1806889913285963,0.3305178593315523,0.0,-0.11179211269555564
2021-11-03,-0.06660281424000936,-0.021691682501420395,0.09684850840096018,-0.30865221224472283,0.32233253455131916,0.0,-0.21334626817435906
2021-11-04,0.028398666721808942,0.13419569142941623,0.12295067929934031,-0.06126760473297967,0.35664267206306727,0.0,0.11096874369247464
2021-11-05,0.11116268844541896,0.119100544166269,0.08847352440177475,-0.0005756185282901269,0.32377691187476926,0.0,0.04428890858155641
2021-11-08,0.14551621828973316,0.1686365552660172,0.06875069559782843,0.16078972461558114,0.3598956392514613,0.0,0.04678815546947129
2021-11-09,0.11336775529616908,0.4049286234075751,0.08321081354310947,0.24489715499169873,0.5161904135290777,0.0,0.1433040941509699
2021-11-10,0.20701648074529005,0.28260633049993633,-0.0034504238617480143,0.08021697635846124,0.3985151485113169,0.0,0.06926646649023217
2021-11-11,0.2963445225145841,0.17979056281762537,0.12308015243457757,0.08745673713267785,0.516849249670831,0.0,-0.05521785992239048
2021-11-12,0.4092539846049663,0.19152171360094483,0.2689968919048506,0.01838590829013953,0.4338220461191705,0.0,-0.1768775400712358
2021-11-15,0.4261690158618669,0.1338732616105345,0.23538681731793318,0.10917765914703395,0.45715842911330273,0.0,-0.17999044154031837
2021-11-16,0.4146702895975938,0.1538662288670134,0.30440146994114814,0.14023488892342395,0.49492987027020807,0.0,-0.2648682976875474
2021-11-17,0.3417399147145022,0.1274409827827953,0.35430898832117524,0.26966722282713346,0.4882826325432555,0.0,-0.2648934455153977
2021-11-18,0.3814498612092376,0.08435642169058072,0.33235715468993726,0.42139492751689456,0.5142312789163606,0.0,-0.07256637092117299
2021-11-19,0.40111021040451544,0.2634028465120831,0.5119411496363093,0.366413886238523,0.6478260232019449,0.0,-0.2709233922812128
2021-11-22,0.4949947541961901,0.24862430452420134,0.596295032406891,0.34476387103709855,0.6596895832846414,0.0,-0.17067840787801467
2021-11-23,0.3917379659548942,0.6035553884236213,0.667390468635551,0.5740628747175186,0.7609227593243929,0.0,-0.2286418918810956
2021-11-24,0.20861049760444253,0.6693254610989672,0.5677672842880075,0.68272503148632,0.711251767329736,0.0,-0.23554713889886283
2021-11-25,0.12094681903784876,0.8013806141597034,0.5279446428292762,0.5381677315825181,0.6541073044517481,0.0,-0.19102256080006041
2021-11-26,0.12969975031989728,0.7607750372686246,0.34979326852249065,0.5001674356916185,0.49774567526275365,0.0,-0.13575353459384568
2021-11-29,0.05998172221280501,0.9860864176132906,0.4332008145023217,0.5331744074812592,0.5448423297003147,0.0,-0.053979890547119214
2021-11-30,0.180374141141642,0.8629486258433814,0.4017930038051577,0.5663723250212948,0.5148775735945322,0.0,-0.11911012825617123
2021-12-01,0.09128410712897239,0.968084765088851,0.5040898123893813,0.41023581951378796,0.5747976871784258,0.0,-0.11156814143023622
2021-12-02,-0.012567853951060443,1.1607098696251008,0.41815672945542304,0.44726591029707974,0.4841399359954821,0.0,-0.0409641380327683
2021-12-03,-0.03513259669605079,1.0475513421974196,0.41649015942723805,0.5222018234936472,0.47149441020542765,0.0,-0.020798700573228857
2021-12-06,-0.17293248789797355,0.9277963122697833,0.33391842718191506,0.3936620794708547,0.4376060411414509,0.0,-0.07210887333797195
2021-12-07,-0.11611948672408962,0.9546151415619141,0.3288808394866068,0.37708630640884705,0.43961646532934034,0.0,-0.010042520480817434
2021-12-08,-0.020014755012029692,0.9177129542211845,0.282974170865266,0.267478031935563,0.39912276054642626,0.0,-0.05583964679718127
2021-12-09,-0.12583719362857432,0.8864367738828166,0.2697476770503831,0.22859602020933462,0.3952687896863243,0.0,-0.07669042268638131
2021-12-10,-0.14581774153875848,0.7821530065405655,0.24487708836056832,0.1778813039029178,0.3656591982938484,0.0,-0.06561511503165454
2021-12-13,-0.17720364904621352,0.6812904733127253,0.29954519927984774,0.1853303408333964,0.38709150151552246,0.0,-0.09602290516004644
2021-12-14,-0.25696632746773107,0.6487844804369852,0.30838162252688606,0.07605859829759692,0.3145071972137359,0.0,-0.08754492796807264
2021-12-15,-0.25929527215538994,0.5554032979598287,0.35844781204746656,-0.08245886362756247,0.2766824100725659,0.0,-0.1478678445747339
2021-12-16,-0.21065340694474294,0.6673496806587176,0.3794628553254888,0.030130599473711953,0.3226216102509993,0.0,-0.09056059790536959
2021-12-17,-0.24470816952615565,0.5724018899382237,0.4199753039348441,-0.07961840375739337,0.2726915625146702,0.0,-0.20334239744854854
2021-12-20,-0.20115484083720886,0.5614995789036754,0.36885377045137047,-0.12884066340267297,0.2396864677642121,0.0,-0.13106632363968634
2021-12-21,-0.12573845722320015,0.651752235753543,0.34244481956217515,-0.12896347220215548,0.2453099888565996,0.0,-0.07669834283304916
2021-12-22,-0.09115626519239986,0.6571198222782607,0.30355198565932817,-0.17923257587342936,0.18952588339288975,0.0,-0.16025509414629183
2021-12-23,-0.07422154470301608,0.5425097477100169,0.36749540202823383,-0.16078449272514267,0.2704926747370711,0.0,-0.19197871667992233
2021-12-24,-0.015609020326977023,0.6046752808687587,0.4914312782965677,-0.20078156510500847,0.45613839905909254,0.0,-0.20564402325104789
2021-12-27,0.016109494606616738,0.48832971662954194,0.5275200956875407,-0.18867253941591572,0.46175661777341953,0.0,-0.09098855480249207
2021-12-28,0.015399892778190802,0.479056845594667,0.4287983847705248,-0.1866276964194822,0.39870946919864003,0.0,-0.020776697167168484
2021-12-29,0.0765554621496208,0.45316381794008836,0.36493357591153336,0.007649397872838477,0.38208270598810284,0.0,0.07494663334017951
2021-12-30,0.17111488695740057,0.3233474367492413,0.3978476674650495,-0.05154688088683711,0.38717493763805644,0.0,0.07584174819229492
2021-12-31,0.22897108288740406,0.2841949137170243,0.3510738722921419,0.0010470896343483926,0.3539470043498814,0.0,0.16175519074020578
2022-01-04,0.2023059903960472,0.6089514257792826,0.22806359474103752,0.11099814938999769,0.28320709028007734,0.0,0.16337367422190877
2022-01-05,0.20678122293976922,0.5569996411708215,0.38032719486962496,0.1536884343268027,0.4549927956407436,0.0,0.07579976878875062
2022-01-06,0.2900350221328613,0.49072303013849516,0.22118950108708935,0.3233783244268314,0.45620062988177,0.0,0.09855431940723347
